WORD,WORD_LOWER,WORD_CLASS,EMO_MEAN,EMO_STD,AROUSAL_MEAN,AROUSAL_STD,IMAGE_MEAN,IMAGE_STD,LETTERS,PHONEMES,SYLLABLES,Ftot/1MIL,N,FN,HFN,FHFN,BIGmean(TOKEN),ACCENT
SPESEN,spesen,N,0.25,1.33278497,2.68421052631579,1.05686284083011,1.86363636,1.08212553,6,6,2,2.66666666666667,1,3.67,1,3.67,319481.4,1
SPEZIAL,spezial,N,0.9,0.88,1.89473684210526,1.19697474409935,1.44,0.73,7,7,3,2.5,0,0,0,0,45685.6666666667,3
SPEZIELL,speziell,A,0.7,0.82,2.57894736842105,1.46499106837187,1.56,0.73,8,7,3,40.6666666666667,0,0,0,0,94984.2857142857,3
SPICKEN,spicken,V,-0.4,0.84,3,0.685994340570035,4.56,1.94,7,6,2,1,2,45,2,40,247350,1
SPIEGEL,spiegel,N,0.86,1.08,2.36,1,5.59,1.87,7,6,2,37.83,0,0,0,0,146329.166666667,1
SPIEL,spiel,N,1.4,0.966091783079296,2.38888888888889,0.849836585598797,4.55555555555556,1.13038833052088,5,4,1,202.833333333333,4,8.33,0,0,123326,1
SPIELEN,spielen,V,1.70588235294118,1.11544017034467,3.05263157894737,1.43270079882276,5.69230769230769,1.1922828781537,7,6,2,326.666666666667,2,62.67,0,0,282608,1
SPINNE,spinne,N,-0.85,1.46089374,3.57894736842105,1.34642693714736,6.09090909,0.97145404,6,5,2,5.5,1,2.33,0,0,183468.4,1
SPINNEN,spinnen,V,-0.7,0.95,2.89473684210526,1.04853002087607,3.89,1.45,7,6,2,6.33333333333333,2,180,1,174,325259.666666667,1
SPINNER,spinner,N,-1,1.15470053837925,3.36842105263158,1.46099381380504,4,1.80277563773199,7,6,2,1,2,6.33,1,6.33,400816.833333333,1
SPION,spion,N,-0.55,1.31689427,3.66666666666667,1.11055541659718,4.40909091,1.65210085,5,5,2,7.33333333333333,0,0,0,0,58625.5,2
SPIONAGE,spionage,N,-1.6,0.843274042711568,3.44444444444444,1.09663776110663,3.66666666666667,1.4142135623731,8,8,4,5.33333333333333,0,0,0,0,98860.8571428571,3
SPITZEL,spitzel,N,-1.8,0.632455532033676,4,0.612372435695794,4,1.80277563773199,7,6,2,2.5,1,7.33,1,7.33,89088.1666666667,1
SPONTAN,spontan,A,1.4,0.7,3.26315789473684,1.19452944074029,3.22,0.97,7,7,2,12.1666666666667,0,0,0,0,104397,2
SPORT,sport,N,1.67647058823529,1.2485285456936,3.05555555555556,1.05564155136453,5.84615384615385,1.31733997714509,5,5,1,77.8333333333333,5,16.17,0,0,60664,1
SPOTT,spott,N,-1.2,0.918936583472681,3.63157894736842,0.895080773250814,4.22222222222222,1.39443337755679,5,4,1,5.83333333333333,1,77.83,1,77.83,30140.5,1
SPRACHE,sprache,N,1.73529411764706,1.05338771041303,2.61111111111111,0.849836585598797,3.07692307692308,1.93748449125307,7,6,2,146,0,0,0,0,209615.833333333,1
SPRECHEN,sprechen,V,1.20588235294118,1.14889701426025,2.52380952380952,1.20909253653505,4.69230769230769,1.69160824706504,8,7,2,599.666666666667,1,79.83,0,0,340550,1
SPRENGEN,sprengen,V,-0.9,0.88,3.68421052631579,1.00291971424256,6.11,0.6,8,7,2,14.1666666666667,3,450,1,438,414187.142857143,1
SPRITZE,spritze,N,-1.3,1.15950180872841,3.38888888888889,0.978527638786601,6.77777777777778,0.440958551844098,7,6,2,8,0,0,0,0,87136.8333333333,1
SPRITZIG,spritzig,A,1.6,0.84,3.05555555555556,0.802365782965103,3.22,1.48,8,7,2,1.5,0,0,0,0,84755.1428571428,1
SPRUNG,sprung,N,0.382352941176471,1.15508640323159,3.33333333333333,1.02899151085505,5.38461538461539,1.44435239680413,6,5,1,32.1666666666667,1,8.5,0,0,146855.8,1
SPUCKEN,spucken,V,-1.2,0.92,2.89473684210526,1.24252148839479,5.33,1.5,7,6,2,6.66666666666667,1,6,0,0,205193.666666667,1
SPUK,spuk,N,-0.8,1.03279555898864,2.84210526315789,1.30226972350145,4.22222222222222,1.30170827931778,4,4,1,1.83333333333333,1,55.33,1,55.33,19781,1
SPUKEN,spuken,V,-1,0.47,3.15789473684211,0.834210065120613,4.33,1.22,6,6,2,1.5,3,16,1,13,232030.8,1
SPULE,spule,N,0.1,0.71818485,2.05555555555556,0.872604096080652,3.77272727,1.92556283,5,5,2,6.33333333333333,2,13,1,12.33,59140.25,1
SPÜREN,spüren,V,1.73529411764706,0.963227640088788,2.46666666666667,1.22427553055374,2.96153846153846,1.75455451282129,6,6,2,76.1666666666667,4,41.67,0,0,437138,1
SPURLOS,spurlos,A,-1,0.67,3.10526315789474,1.04853002087607,2.33,1.32,7,7,2,3.5,0,0,0,0,32589.6666666667,1
STAAT,staat,N,-0.529411764705882,1.26095908946799,2.89473684210526,1.14962490704603,3.19230769230769,1.64970859897694,5,4,1,493.666666666667,3,646.83,0,0,93041.75,1
STABIL,stabil,A,1.4,0.52,1.78947368421053,0.535303379031311,3.11,1.36,6,6,2,16.8333333333333,0,0,0,0,100145.6,2
STACHLIG,stachlig,A,-1.1,0.32,2.89473684210526,0.994134846772434,5.89,0.78,8,7,2,0.5,0,0,0,0,206940.142857143,1
STAMM,stamm,N,0.41,0.85,1.68,0.89,5.18,1.65,5,4,1,34.83,1,17.5,0,0,97765,1
STAMMELN,stammeln,V,-1.4,0.84,3.16666666666667,0.949894125981792,4,2,8,7,2,7.33333333333333,1,1,0,0,96384.8571428571,1
STAPELN,stapeln,V,-0.2,0.42,2.27777777777778,1.12749360533236,5.67,0.71,7,7,2,5,0,0,0,0,79419.8333333333,1
STARK,stark,A,1.7,0.48,3.57894736842105,1.21636021134477,3.67,1.22,5,5,1,480.5,3,389,0,0,106779,1
STÄRKE,stärke,N,1.79411764705882,0.977920234855456,3,1.37198868114007,3.84615384615385,1.75937051679986,6,6,2,42.5,0,0,0,0,108484.666666667,1
STÄRKEN,stärken,V,1.44117647058824,0.746351792533165,2.21428571428571,0.917207632583725,2.46153846153846,1.33358971893965,7,7,2,33.5,0,0,0,0,339917.5,1
STARR,starr,A,-0.7,0.48,2.31578947368421,1.29325736799874,3.22,1.86,5,4,1,13.8333333333333,2,3188,2,2883,102603.75,1
STARRE,starre,N,-1.3,1.1742859,3.21052631578947,0.976328005472037,2.95454545,1.49530289,6,5,2,1.33333333333333,1,0.17,0,0,128731,1
STARREN,starren,V,-0.911764705882353,1.13798458366358,2.85714285714286,1.1084094137869,5.07692307692308,1.87452558100607,7,6,2,35.3333333333333,2,50.67,1,50.5,279645.166666667,1
STAU,stau,N,-1.6,0.516397779494322,3.33333333333333,1.18817705157201,6.22222222222222,0.666666666666667,4,3,1,1.83333333333333,3,31.17,2,31.17,172030,1
STAUB,staub,N,-1,0.471404520791032,2.10526315789474,0.936585811581694,6.11111111111111,0.600925212577332,5,4,1,21.3333333333333,0,0,0,0,132327.5,1
STAUCHEN,stauchen,V,-0.6,0.52,2.31578947368421,1.05686284083011,3.67,1.5,8,6,2,0.833333333333333,0,0,0,0,370346,1
STAUNEN,staunen,V,0.8,0.63,3.10526315789474,1.04853002087607,4,1.66,7,6,2,12.6666666666667,1,1,0,0,353393,1
STEAK,steak,N,1.4,0.843274042711568,2.65,0.93330200448673,6.55555555555556,0.726483157256779,5,4,1,2,0,0,0,0,127148,1
STECHEN,stechen,V,-1.4,0.84,3.56666666666667,0.971430986184578,5,1.66,7,6,2,12.3333333333333,4,399,1,396,424211.166666667,1
STEG,steg,N,0.73,1.32,2.27,0.98,5.77,1.19,4,4,1,0.83,5,157,2,157,187563.333333333,1
STEHEN,stehen,V,0.205882352941176,0.769864677786549,2.10526315789474,1.14962490704603,5.07692307692308,1.83135090953267,6,5,2,1128.5,2,1.17,0,0,369291.2,1
STEHLEN,stehlen,V,-2.2,0.42,3.61111111111111,0.849836585598797,4.56,1.24,7,6,2,24,4,4204,2,4171,307367.333333333,1
STEIF,steif,A,-0.7,1.34,2.63157894736842,1.34207659641441,5.22,0.83,5,4,1,13.6666666666667,4,475,3,360,282788.75,1
STEIGEN,steigen,V,0.882352941176471,0.844400661841498,2,0.836660026534076,3.88461538461538,1.70474451052169,7,6,2,207,4,7.17,0,0,428419,1
STEIGERN,steigern,V,1,0.887625364598594,2.78947368421053,1.27274625944674,2.80769230769231,1.54968979526177,8,7,2,64.5,1,6.67,0,0,439248.714285714,1
STEIGERUNG,steigerung,N,0.911764705882353,1.11103683649549,2.85714285714286,1.15263672879682,2.69230769230769,1.51708221976874,10,8,3,65,0,0,0,0,407011.111111111,1
STEIL,steil,A,-0.7,0.48,3.36842105263158,1.01162829777814,5.89,0.6,5,4,1,15.8333333333333,4,462,3,360,292504.5,1
STEIN,stein,N,0.23,0.81,2,0.98,5.5,1.9,5,4,1,60,5,103.17,1,70.33,422441,1
STELLE,stelle,N,0,0.55048188256318,2.22222222222222,1.0032626514091,3.38461538461538,1.85638192356903,6,5,2,265,5,29.33,0,0,185081.4,1
STELLEN,stellen,V,-0.264705882352941,0.790428481015653,1.85714285714286,0.9102589898328,3.11538461538462,1.86176095301031,7,6,2,695.166666666667,6,44.5,0,0,326603.833333333,1
STELZE,stelze,N,0.18,1.05,2.64,1.26,4.73,1.7,6,6,2,0.67,2,265,1,265,140883.8,1
STEMPEL,stempel,N,-0.05,1,2,0.93,4.86,1.81,7,7,2,7.83,0,0,0,0,117322.5,1
STERBEN,sterben,V,-1.82352941176471,1.64170252048762,4.05555555555556,1.10996673093875,5.53846153846154,1.55514035973012,7,7,2,143,0,0,0,0,568689.333333333,1
STEREO,stereo,N,0.9,0.994428926011753,2.66666666666667,0.966091783079296,2.22222222222222,1.30170827931778,6,6,3,1.16666666666667,0,0,0,0,442753.6,1
STERIL,steril,A,-0.4,0.7,2.4,1.09544511501033,3.11,1.69,6,6,2,2.33333333333333,0,0,0,0,424801.8,2
STERN,stern,N,1,0.942809041582063,2.44444444444444,1.3814835257889,6.66666666666667,0.5,5,5,1,70.3333333333333,3,87,0,0,507034,1
STEUER,steuer,N,-1,1.52177182,2.84210526315789,1.25888654041475,3.22727273,1.95013597,6,5,2,68.6666666666667,2,4.67,0,0,411956.6,1
STICH,stich,N,-0.9,0.567646212197547,3.61904761904762,0.589592272353571,5,1.73205080756888,5,4,1,12,0,0,0,0,351046.75,1
STICHELN,sticheln,V,-1,0.82,2.84210526315789,1.11868761873192,3.67,1.58,8,7,2,1.16666666666667,1,2,1,2,254986.285714286,1
STIEFEL,stiefel,N,0.77,1.15,2.23,1.15,5.77,1.27,7,6,2,11.5,0,0,0,0,144167.666666667,1
STIER,stier,N,-0.09,1.41,3.43,0.98,5.32,1.46,5,4,1,8.5,2,3,0,0,529010.75,1
STILL,still,A,0.6,0.84,1.26315789473684,0.561951486949016,3.33,1.5,5,4,1,54.8333333333333,3,140,2,124,128293.5,1
STILVOLL,stilvoll,A,1.4,0.7,2.94736842105263,1.39338453695893,3.33,1.5,8,7,2,1,0,0,0,0,100720.142857143,1
STIMMUNG,stimmung,N,1,1.05409255338946,2.55555555555556,0.704792186494566,2.66666666666667,1.22474487139159,8,6,2,45.8333333333333,0,0,0,0,144022.142857143,1
STINKEN,stinken,V,-1.9,0.57,3.38888888888889,0.978527638786601,3.22,1.92,7,7,2,6.66666666666667,1,5,0,0,340104.666666667,1
STOISCH,stoisch,A,0.1,0.99,2.44444444444444,1.14902629992028,2.67,1.87,7,5,2,1.16666666666667,0,0,0,0,232286.166666667,1
STOLPERN,stolpern,V,-1,0.67,3.15789473684211,1.01451454700358,5.78,0.83,8,8,2,8.66666666666667,0,0,0,0,268637,1
STOLZ,stolz,N,0.5,1.74512307458659,3.28571428571429,1.23056316956332,3.34615384615385,1.4681228202656,5,5,1,66.5,1,0.17,0,0,80967.5,1
STORCH,storch,N,0.68,1.49,2.45,1.26,5.77,1.88,6,5,1,5.33,0,0,0,0,227837.4,1
STÖREN,stören,V,-1.64705882352941,0.773905989951895,3.42857142857143,1.1362241376618,3.88461538461538,1.81828321395591,6,6,2,53.3333333333333,2,0.5,0,0,495968.666666667,1
STOßEN,stoßen,V,-0.764705882352941,1.04617118737694,1.94736842105263,1.0787690624311,4.07692307692308,1.62291286082961,6,6,2,100.333333333333,0,0,0,0,263380.4,1
STOTTERN,stottern,V,-0.6,0.52,2.84210526315789,1.16729306492209,4.56,1.59,8,7,2,4.16666666666667,0,0,0,0,301168,1
STRAFBAR,strafbar,A,-1.7,0.82,3.68421052631579,0.945905302926917,2.11,0.78,8,8,2,8.5,0,0,0,0,79699.4285714286,1
STRAFE,strafe,N,-2.4,0.82078268,3.76190476190476,0.538958431120797,3.40909091,1.84285211,6,6,2,32.5,2,279.33,1,267.17,99702.2,1
STRAFEN,strafen,V,-1.6,1.17,3.44444444444444,0.983524408155644,4.11,1.45,7,7,2,3.83333333333333,0,0,0,0,255454.5,1
STRAFTAT,straftat,N,-2.2,0.788810637746616,4,1.06066017177982,3.11111111111111,1.26929551764398,8,8,2,4.83333333333333,0,0,0,0,87438.4285714286,1
STRAHLEN,strahlen,V,2.2,0.79,2.55555555555556,1.09663776110663,5.33,1.41,8,7,2,18,0,0,0,0,243034.285714286,1
STRAND,strand,N,2.1,1.10050493461461,1.73684210526316,1.24016599530322,6.55555555555556,0.52704627669473,6,6,1,24.3333333333333,1,3.83,0,0,190146.4,1
STRAPAZE,strapaze,N,-1.4,1.07496769977314,3.5,1.04318516770401,4.11111111111111,1.45296631451356,8,8,3,3.83333333333333,0,0,0,0,71158.5714285714,2
STRAßE,straße,N,0.176470588235294,0.833778847042428,2.21052631578947,1.1342617456312,6.46153846153846,0.989172148041757,6,6,2,267.166666666667,1,32.5,0,0,91817.2,1
STRAUß,strauß,N,1.23529411764706,1.3040455357687,2.42105263157895,1.21636021134477,6.42307692307692,0.808607540062639,6,5,1,32.8333333333333,0,0,0,0,118340.166666667,1
STREBSAM,strebsam,A,0.9,1.1,2.15789473684211,1.30226972350145,3.11,1.17,8,8,2,3.83333333333333,0,0,0,0,97950.8571428572,1
STREICH,streich,N,0.1,0.994428926011753,2.94444444444444,0.937595311059234,3.44444444444444,1.66666666666667,7,5,1,5.66666666666667,0,0,0,0,368672.166666667,1
STREICHEN,streichen,V,-0.352941176470588,1.34575320672278,2.32142857142857,0.904866326472076,4.96153846153846,1.75455451282129,9,7,2,33.3333333333333,0,49,0,0,433683.875,1
STREIK,streik,N,-0.8,0.918936583472681,3.80952380952381,0.980767435177556,4.55555555555556,1.66666666666667,6,5,1,46,2,48.5,0,0,233963.8,1
STREIT,streit,N,-2.2,0.632455532033676,4.04761904761905,0.740012869900955,4.66666666666667,1.80277563773199,6,5,1,42.5,2,52,1,46,271268.8,1
STRENG,streng,A,-1.2,0.79,3.47368421052632,1.0733344230135,3.44,1.13,6,5,1,67.1666666666667,1,23,0,0,348269.2,1
STRUMPF,strumpf,N,0.45,1.22,1.59,0.96,5.68,1.46,7,6,1,11.33,0,0,0,0,69941.8333333333,1
STUBE,stube,N,0.8,1.15165784,1.89473684210526,1.10023920844036,4.5,1.50396302,5,5,2,16,2,62.83,1,52,160424.5,1
STUDIEREN,studieren,V,1.38235294117647,1.04489250954643,2.76666666666667,1.00630198159445,5,1.4142135623731,9,8,3,53.5,0,0,0,0,424115.25,2
STUFE,stufe,N,0.3,0.65694669,2.15,1.03998987849326,4.59090909,1.5324767,5,5,2,52,2,26.83,0,0,104420,1
STUHL,stuhl,N,0.5,1.06,1.82,0.85,6.23,1.02,5,4,1,38,1,34.5,0,0,81169,1
STUMM,stumm,A,-0.9,0.88,1.52631578947368,0.964274111134126,2.78,1.64,5,4,1,17.5,2,436,2,227,90351.25,1
STUNDE,stunde,N,0.25,0.96654567,2.05555555555556,0.725357698552702,1.81818182,0.79500606,6,6,2,315.666666666667,0,0,0,0,381607,1
STUR,stur,A,-1.5,0.71,3.16666666666667,0.985184366143778,3.11,1.54,4,4,1,3.66666666666667,6,462,2,332,110489.333333333,1
STURM,sturm,N,-0.1,0.994428926011753,4.1,0.911909506128992,6,1,5,5,1,37.8333333333333,2,43.5,0,0,87853.75,1
STURZ,sturz,N,-1.6,0.966091783079296,3.76190476190476,0.768424485864545,5.55555555555556,0.881917103688197,5,5,1,26,2,38,1,37.83,88469.75,1
STÜRZEN,stürzen,V,-1.61764705882353,0.921616033976187,3.35714285714286,1.22366437283861,4.76923076923077,1.70429322143092,7,7,2,58.1666666666667,2,62.83,0,0,336465.75,1
STUTE,stute,N,0.95,0.82557795,2.33333333333333,1.15470053837925,5.04545455,1.55769282,5,5,2,10.8333333333333,2,68,2,68,146027.5,1
STÜTZEN,stützen,V,0.882352941176471,1.03761690490986,2.04761904761905,0.804747816162957,3.73076923076923,1.92992626403585,7,6,2,48.6666666666667,2,63.83,1,58.17,343969.25,1
SUCHE,suche,N,0.35,0.8127277,3.1875,1.16726175299288,2.31818182,1.28679608,5,4,2,25.1666666666667,3,265.33,1,259.67,264826.25,1
SUCHEN,suchen,V,-0.058823529411765,1.20456647477707,2.76190476190476,1.26114082896249,4.57692307692308,1.6774522806465,6,5,2,482,4,17.67,0,0,418704.2,1
SUCHT,sucht,N,-2.3,0.483045891539648,4,0.973328526784575,4,1.58113883008419,5,4,1,2,7,89.83,5,87.83,237953.25,1
SUMPF,sumpf,N,-0.8,0.918936583472681,2.21052631578947,1.1342617456312,6.11111111111111,0.927960727138336,5,4,1,7.5,2,15.33,1,9.5,23328.75,1
SUPER,super,A,2.5,0.71,3.35,1.42441123571146,2.33,1.5,5,5,2,11.8333333333333,0,0,0,0,382921.25,1
SUPPE,suppe,N,0.6,1.27320565,2.15789473684211,1.21395395733377,5.59090909,1.5324767,5,4,2,9,3,13.83,0,0,12801.75,1
SYMPTOM,symptom,N,-1.2,0.918936583472681,3.33333333333333,0.840168050416806,3.55555555555556,1.58989866902824,7,7,2,21.8333333333333,0,0,0,0,13617.6666666667,2
SZENE,szene,N,0.25,0.91046547,3.8,0.894427190999916,3.54545455,1.62502081,5,5,2,41.1666666666667,0,0,0,0,321882.5,1
TABAK,tabak,N,0.3,1.56702123647242,2.72222222222222,0.9582800496696,5.88888888888889,1.61589328580544,5,5,2,8.33333333333333,0,0,0,0,57897.75,1
TABLETT,tablett,N,0.23,1.02,1.91,0.87,4.86,1.75,7,6,2,5.5,0,0,0,0,83914.5,2
TABLETTE,tablette,N,-1.32,1.13,2.73,1.16,5.27,1.64,8,7,3,2.67,0,0,0,0,110390,2
TABU,tabu,A,-1.3,0.82,3.52631578947368,1.0733344230135,2.22,1.39,4,4,2,7.5,0,0,0,0,68049,2
TADEL,tadel,N,-1.65,0.87509398,3.47058823529412,1.06757008311068,3,1.82574186,5,5,2,2.66666666666667,3,19.5,2,19.5,291861.25,1
TADELLOS,tadellos,A,1.7,0.95,2.44444444444444,1.19912822364084,2.78,1.39,8,8,3,5.83333333333333,0,0,0,0,190091.428571429,1
TADELN,tadeln,V,-1.2,0.63,3.63157894736842,0.830697586087839,4,1,6,6,2,5,4,12,1,6,236369.4,1
TAFEL,tafel,N,0.2,0.69585237,1.88235294117647,0.857492925712544,5,2.04706526,5,5,2,13.8333333333333,2,2.67,0,0,79649.25,1
TAG,tag,N,0.970588235294118,0.999554267862857,2.0952380952381,1.22085060121056,4.69230769230769,2.20488967105805,3,3,1,862.333333333333,8,165.33,0,0,70049,1
TAGUNG,tagung,N,-0.558823529411765,0.927400291809191,1.89473684210526,0.936585811581694,4.23076923076923,2.02598504057048,6,5,2,84.8333333333333,1,0,0,0,148500.2,1
TAIFUN,taifun,N,-1.25,1.55173926,3.88888888888889,1.32349310044598,4.18181818,1.89325529,6,5,2,1.16666666666667,0,0,0,0,96381.8,2
TAKTIK,taktik,N,0.5,0.97182531580755,2.72222222222222,0.669113158068689,2.33333333333333,1.6583123951777,6,6,2,11.6666666666667,0,0,0,0,50456.2,1
TAKTVOLL,taktvoll,A,1.9,0.57,1.83333333333333,0.923548145182799,2.11,1.17,8,7,2,2.66666666666667,0,0,0,0,61070.2857142857,1
TALENT,talent,N,2.05,0.51041779,3,0.866025403784439,2.18181818,1.2203186,6,6,2,18,0,0,0,0,308462.6,2
TALER,taler,N,1.05,0.94451324,2,0.816496580927726,4.27272727,1.75069559,5,5,2,1.5,2,32.83,1,32.5,471083.5,1
TAMPON,tampon,N,-0.68,1.7,2.23,1.11,5.36,1.59,6,6,2,3.33,1,0,0,0,59186.6,1
TANDEM,tandem,N,1,1.35,3,1.26,5.64,1.33,6,6,2,0.67,0,0,0,0,320533.4,1
TANNE,tanne,N,1.25,1.01954582,1.6,0.68055704737872,5.72727273,1.54863437,5,4,2,1.5,6,124.5,6,124.5,148416.5,1
TANTE,tante,N,0.8,1.36111409,1.89473684210526,0.936585811581694,4.22727273,1.65994315,5,5,2,32.6666666666667,5,18,0,0,171760.75,1
TANZEN,tanzen,V,1.91176470588235,1.02595549135025,3.11111111111111,1.02261998512983,6.30769230769231,0.970329048075166,6,6,2,31.5,4,1.67,0,0,288563.4,1
TAPFER,tapfer,A,1.7,0.48,3.10526315789474,0.875261030404661,3.89,1.45,6,5,2,13.3333333333333,3,11,0,0,330768.2,1
TARIF,tarif,N,-0.6,1.18765581,2.42857142857143,1.12122382116278,2,1.02353263,5,5,2,12.6666666666667,0,0,0,0,69037.75,2
TARNEN,tarnen,V,-0.6,0.84,2.46666666666667,1.13664155431187,5.33,0.87,6,6,2,5.33333333333333,4,370,2,344,287131.4,1
TARNUNG,tarnung,N,-0.5,0.97182531580755,3.22222222222222,0.808452083454443,4.33333333333333,1.3228756555323,7,6,2,2,1,19,1,19,140244.666666667,1
TASCHE,tasche,N,1.27,1.08,2.32,1.25,5.95,1.36,6,4,2,36,2,2,0,0,268244,1
TASSE,tasse,N,0.73,1.08,1.82,1.22,6,1.23,5,4,2,10.17,6,140.5,3,130.83,129652.5,1
TASTE,taste,N,0.35,0.58714295,2.125,1.02469507659596,4.59090909,1.84285211,5,5,2,2.33333333333333,6,50,3,49.5,152806.5,1
TAT,tat,N,-0.5,0.97182531580755,3,1,2.88888888888889,0.927960727138337,3,3,1,121.666666666667,7,1081.33,1,862.33,71523,1
TÄTIGKEIT,tätigkeit,N,0.735294117647059,0.963227640088788,2.76190476190476,1.09108945117996,2.92307692307692,1.57284651312395,9,8,3,105.166666666667,0,0,0,0,189249.833333333,1
TATORT,tatort,N,-1,1.21395396,3.42857142857143,1.02817452659695,3.81818182,2.01509455,6,6,2,4.33333333333333,0,0,0,0,69036,1
TATSACHE,tatsache,N,0,0.921132372943677,2.5,0.785905247993376,1.88461538461538,1.39504618065276,8,7,3,159.333333333333,0,0,0,0,185707.714285714,1
TAUB,taub,A,-1.7,1.06,3.05882352941176,1.02899151085505,3.33,2.12,4,3,1,6.33333333333333,3,73,2,41,102953.333333333,1
TAUBE,taube,N,0.75,1.1641577,1.89473684210526,1.04853002087607,5.81818182,1.29601454,5,4,2,12.6666666666667,3,13.17,0,0,168685,1
TAUCHEN,tauchen,V,0.941176470588235,1.4129525602834,2.68421052631579,1.20428086327933,5.76923076923077,1.42288980058731,7,5,2,30.1666666666667,5,42.33,1,31,395328.666666667,1
TAUFE,taufe,N,0.95,1.35627198,2.42105263157895,1.21636021134477,4.68181818,1.46014884,5,4,2,7.83333333333333,2,13,1,12.67,112680.5,1
TAUMEL,taumel,N,-0.1,1.02083557,3.15,1.34848843251679,2.54545455,1.40500035,6,5,2,1,0,0,0,0,122252,1
TAUMELN,taumeln,V,-1,0,2.94736842105263,1.02597835208515,4.89,1.62,7,6,2,5.66666666666667,1,27,1,27,104277,1
TEDDY,teddy,N,1.77,1.41,1.86,1.39,6.55,0.67,5,4,2,0.17,1,0,0,0,80624,1
TEIL,teil,N,0.382352941176471,0.853325256200633,1.88888888888889,0.83235236379573,3.57692307692308,1.9631215331319,4,3,1,460.833333333333,8,815.5,1,775.67,316522.666666667,1
TEILEN,teilen,V,1.20588235294118,1.36580338805798,2.52631578947368,1.34859684498089,4.42307692307692,1.6774522806465,6,5,2,114.5,8,33.67,0,0,430382.4,1
TEILNAHME,teilnahme,N,0.823529411764706,0.90354816528369,2.36842105263158,1.06513047274811,2.96153846153846,1.53572834136169,9,7,3,57.6666666666667,0,0,0,0,155335.25,1
TELEFON,telefon,N,1.27,1.24,2.73,1.24,6.23,1.23,7,7,3,190.33,0,0,0,0,129075.333333333,1
TELLER,teller,N,0.59,1.1,1.59,0.85,6.14,1.61,6,5,2,10.5,5,38.17,1,37,438503.2,1
TEMPEL,tempel,N,1,1.52177182,2.22222222222222,1.1143742932065,5.72727273,1.2792043,6,6,2,11.3333333333333,1,1.83,0,0,96697,1
TEMPO,tempo,N,0.4,0.94032469,3.52941176470588,1.00732610526728,2.86363636,1.83343172,5,5,2,38,0,0,0,0,85469.75,1
TENDENZ,tendenz,N,0.264705882352941,0.827878761780234,2.5,0.857492925712544,2.34615384615385,1.85347905717454,7,7,2,185.5,0,0,0,0,604782.833333333,2
TENOR,tenor,N,0.85,1.13670808,2.23809523809524,1.04425867986634,3.13636364,2.03060991,5,5,2,4.33333333333333,0,0,0,0,360181,2
TEPPICH,teppich,N,0.36,1,1.82,0.85,5.68,1.32,7,5,2,24,0,0,0,0,227978,1
TERROR,terror,N,-2.25,1.06992376,4.52380952380952,0.679635756787974,4,1.97604704,6,5,2,18.3333333333333,0,0,0,0,386728.6,1
TEST,test,N,-0.3,1.15950180872841,3,0.970142500145332,4.11111111111111,1.69148192751537,4,4,1,11.1666666666667,7,694.33,5,683.67,222403,1
TESTEN,testen,V,-0.2,1.14,2.78947368421053,1.03166248617468,3.44,2.07,6,6,2,6.16666666666667,3,347,2,282,394133.6,1
TEUER,teuer,A,-1.1,1.1,3.4,1.09544511501033,2.78,1.64,5,4,2,67.5,2,336,1,324,459833.25,1
TEUFEL,teufel,N,-1.95,1.35627198,3.47619047619048,1.07791686224159,5.13636364,2.07698166,6,5,2,22,1,0,0,0,125509.2,1
THEATER,theater,N,0.7,0.948683298050514,3.73684210526316,1.04573765900535,6.22222222222222,0.833333333333333,7,6,3,106,0,0,0,0,345088.666666667,2
THEKE,theke,N,0.95,1.19097483,2.52380952380952,1.28914885172534,4.90909091,1.74326161,5,4,2,7.83333333333333,1,35.33,1,35.33,79980.5,1
THEMA,thema,N,0.15,0.48936048,2.22222222222222,0.942809041582063,1.90909091,1.1509454,5,4,2,134.333333333333,2,0,0,0,87901.5,1
THERAPIE,therapie,N,0.2,1.47572957474524,3.11111111111111,0.900254139862666,4.22222222222222,1.48136573621926,8,6,3,9.16666666666667,0,0,0,0,306667.857142857,3
THRILLER,thriller,N,0.5,1.17851130197758,3.66666666666667,1.19721899973786,3.77777777777778,1.7873008824606,8,6,2,1.33333333333333,0,0,0,0,292785.857142857,1
THRON,thron,N,1,0.816496580927726,2.73684210526316,1.04573765900535,6.11111111111111,0.781735959970571,5,4,1,7.16666666666667,0,0,0,0,79201,1
TIEFE,tiefe,N,0.2,1.43636969,3.27777777777778,1.17851130197758,4.13636364,1.85922294,5,4,2,35,1,0,0,0,125365.75,1
TIER,tier,N,1.11764705882353,1.3654770701969,2.61111111111111,1.03690086251908,6.80769230769231,0.401918476234245,4,3,1,127,8,1836.17,3,1785,631864.333333333,1
TIGER,tiger,N,0.85,1.13670808,3.42857142857143,1.07570574840096,6.27272727,1.24142078,5,5,2,7.5,0,0,0,0,505517.5,1
TINTE,tinte,N,0.35,0.67082039,2.05882352941176,0.899346167730627,5.04545455,1.52681657,5,5,2,2.16666666666667,4,33.33,1,32.67,267135.5,1
TISCH,tisch,N,0.5,0.96,1.77,0.87,6.09,1.51,5,3,1,99.83,3,37.67,0,0,316122.25,1
TITEL,titel,N,0.65,0.8127277,1.89473684210526,0.936585811581694,2.68181818,1.55491123,5,5,2,84.3333333333333,2,5,0,0,185096,1
